KEY,DATE,TIME,MDA,TIME_CLK,TIME_TURN,ADV_COST,REWARD_COST,MDA_COST,CVR,1000_W_EFFICIENCY,SCH_KEY,NAME,SAVE_WAY,GUIDE,OS_TYPE,REJOIN_TYPE,CONTRACT_PRICE,START_DATE,END_DATE,START_QUARTER,START_TIME,RPT_TYPE,MDA_ARR,TURN_GOAL,TURN_REAL
89644,2024-08-14,1970-01-01 00:00:12.000,270,3,1,15,7,7,33.33,66.6670,473745,지오비전 27QN600맞추기 8.14,퀴즈 맞추기,"지오비전 27QN600리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요!

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-08-14 10:16:41.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,67
439563,2025-08-06,1970-01-01 00:00:02.000,563,18,15,420,330,330,83.33,35.7140,1209082,행궁동 안작란 171083,네이버플레이스 저장하기 미션,"[참여방법]
1. 키워드 복사 버튼을 누른 후 미션 시작하기 버튼을 눌러주세요.
2. 검색창에 복사한 키워드를 붙여넣고 검색 해주세요.
3. 검색 결과에서 ""행궁동 안작란"" 를 찾아 클릭해주세요.
4. 해당 장소 페이지에 ☆저장 버튼을 눌러주세요.
5. 새 리스트 를 만들거나, 공개 범위가 공개 인 리스트에 저장 해주세요.
6. 공개 설정 이후, 저장된 리스트 를 클릭하세요.
7. 공개설정 확인 후, 공유버튼 을 클릭해주세요.
8. 리스트에서 공유를 누른 후, url을 복사 해서 정답에 제출해주세요.

[주의사항]
이미 참여한 이력이 있다면 리워드가 지급되지 않을 수 있습니다.
WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,28,2025-08-01 23:17:02.000,9999-12-31 23:59:59.000,3Q,EVENING,A,ALL,100000,343
234830,2025-04-01,1970-01-01 00:00:08.000,562,1,0,0,0,0,0.00,,771753,1+1 초소형 디지... (검색 후 퀴즈맞추기) 2731,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-04-01 00:25:29.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,0
83804,2024-08-05,1970-01-01 00:00:16.000,562,12,11,330,231,231,91.67,33.3330,462177,[플레이스 저장] 무쇠김치삼겹 신사점,플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스 내 장소를 저장하고 스크린샷 캡처하기
4. 업체 플레이스의 스크린샷을 제출하기 (최초 1회만 참여 가능)

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-08-05 11:59:27.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,1646
129549,2024-12-23,1970-01-01 00:00:05.000,12,183,70,12600,10500,10500,38.25,5.5560,548599,리메멘토 - 하얀 그림자,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
",ANDROID,NONE,180,2024-12-16 17:00:00.000,2024-12-25 00:00:00.000,4Q,AFTERNOON,A,ALL,9900,0
105218,2024-10-14,1970-01-01 00:00:16.000,54,1,1,18,8,8,100.00,55.5560,505411,자향한방병원 (플레이스 저장 후 URL 입력),플레이스 저장 후 URL 입력하기,"[참여 방법]
- 키워드 복사하기
- 검색하기
- 업체 플레이스에 방문하여 저장하기 후 저장된 폴더 클릭 (리스트 공개 설정 필수!)
- 저장한 업체 클릭 후 페이지 상단에 위치한 URL 주소창 클릭
- URL 주소 복사 하여 정답 입력란에 붙여넣기

[주의사항]
- 참여 취소할 경우, 추후 광고 참여에 제한됩니다.
- 1인 1회 참여 가능합니다.",WEB,NONE,18,2024-10-11 08:08:31.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,41
154003,2025-02-09,1970-01-01 00:00:15.000,562,2,2,36,28,28,100.00,55.5560,595092,[정답입력]남양주 카페,네이버 플레이스 리뷰찾기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-02-09 01:06:25.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,377
167516,2025-03-08,1970-01-01 00:00:07.000,563,1,1,18,14,14,100.00,55.5560,621411,[정답입력]아기화환,네이버 쇼핑 상품번호 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-03-05 16:09:30.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,44
111143,2025-01-03,1970-01-01 00:00:23.000,18,1,0,0,0,0,0.00,,1167786,한국리서치 패널모집 (만 15세 이상 참여가능),최초 패널 가입,"조사를 통하여 참되고 새로운 가치를 만들어 가는 한국리서치

[참여 방법]
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동
2. 이벤트 페이지 내 \'한국리서치 패널가입\' 버튼 클릭
3. 최초 패널 가입 완료하기
* 만 15세 이상 참여 가능한 캠페인입니다.

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다. 
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,1600,2024-10-29 18:00:00.000,2025-07-09 00:00:00.000,4Q,EVENING,A,ALL,97,97
101309,2024-09-29,1970-01-01 00:00:12.000,371,1,1,18,12,12,100.00,55.5560,497954,강력한바람 무선 선풍기 맞추기 9.28,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-09-28 13:06:42.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,238
112670,2024-11-04,1970-01-01 00:00:15.000,563,2,1,15,12,12,50.00,66.6670,519249,삼성정품스토어 캐리어 CVDR64BEM1 맞추기 11.4,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-11-04 10:08:37.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,31
129745,2024-12-23,1970-01-01 00:00:19.000,337,1,1,180,30,30,100.00,5.5560,547513,픽셀 히어로즈 어드벤처: MMORPG,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2024-12-23 11:00:00.000,2024-12-27 00:00:00.000,4Q,MORNING,A,ALL,9700,9732
158309,2025-02-20,1970-01-01 00:00:00.000,563,129,103,2060,1648,1648,79.85,50.0000,603281,유성전자담배 본점 (플레이스 보고 퀴즈 맞추기)_20250220,퀴즈 맞추기,"[참여 방법]
        
1. 이벤트 페이지에서 참여 방법 확인하기
        
2. [검색 키워드 복사] 버튼 클릭하기
        
3. [퀴즈 미션 수행하기] 버튼 클릭하기
        
4. 키워드를 붙여 넣고 검색하기
        
5. 참여 방법에 따라 진행 후 필요 사항 복사/암기 하기
        
6. 이벤트 페이지에 돌아와 복사/암기 한 대상 제출하기 (최초 1회만 참여 가능)
        

[주의 사항]
        
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
        
· 1인 1회 참여 가능합니다.",WEB,ADS_CODE_DAILY_UPDATE,20,2025-02-20 00:05:58.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,117
385323,2025-06-12,1970-01-01 00:00:14.000,371,1,0,0,0,0,0.00,,1119957,[정답입력]가평군 자라섬닭갈비,네이버 플레이스 지도 거리 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-06-12 11:02:37.000,9999-12-31 23:59:59.000,2Q,MORNING,A,ALL,100000,5
441666,2025-08-09,1970-01-01 00:00:12.000,634,1,1,15,5,10,100.00,66.6670,1213575,상세페이지,퀴즈 맞추기,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,15,2025-08-08 00:11:09.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,3
133103,2025-01-10,1970-01-01 00:00:02.000,213,13,11,2530,1980,1980,84.62,4.3480,553162,잡코리아,최초 오픈,"[참여방법]
- 앱에 접속하시면 리워드가 지급됩니다.
- 최근 90일 내 접속하신 이력이 있으면 리워드가 지급되지 않습니다.

[주의사항]
- 리워드 적립에 최대 한 시간 소요될 수 있습니다.
- 이미 다른 서비스에서 참여한 이력이 있다면 리워드가 지급되지 않습니다.
- 리워드 지급 관련 문의사항은 문의하기를 통해 접수해주시길 바랍니다.
- 아이폰의 경우 추적 허용 후 캠페인에 참여하실 수 있습니다.",ANDROID,NONE,230,2025-01-01 00:14:19.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,2364
163543,2025-02-27,1970-01-01 00:00:02.000,563,2,1,18,14,14,50.00,55.5560,613237,블레스 호텔형 슈퍼... (검색 후 퀴즈맞추기),오늘의집 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-02-27 00:09:52.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,5
98865,2024-09-24,1970-01-01 00:00:13.000,54,1,1,27,8,8,100.00,37.0370,493309,하련지 (검색 후 플레이스 저장),플레이스 저장 후 URL 입력하기,"[참여 방법]
- 키워드 복사하기
- 검색하기
- 업체 플레이스에 방문하여 저장하기 후 저장된 폴더 클릭
- 저장한 업체 클릭 후 페이지 상단에 위치한 URL 주소창 클릭
- URL 주소 복사 하여 정답 입력란에 붙여넣기

[주의사항]
- 참여 취소할 경우, 추후 광고 참여에 제한됩니다.
- 1인 1회 참여 가능합니다.",WEB,NONE,27,2024-09-21 10:14:56.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,13
439552,2025-08-10,1970-01-01 00:00:00.000,563,118,88,15840,13200,13200,74.58,5.5560,1214182,헬좀비,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2025-08-01 18:00:00.000,2025-08-11 00:00:00.000,3Q,EVENING,A,ALL,9900,9935
170719,2025-03-18,1970-01-01 00:00:10.000,517,1,1,170,18,30,100.00,5.8820,627275,99강화 나무몽둥이 : 키우기,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,170,2025-03-10 15:54:57.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,57439
167576,2025-03-20,1970-01-01 00:00:18.000,516,2,2,360,36,60,100.00,5.5560,643020,스위칭 히어로즈: 방치형RPG,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2025-03-05 10:00:00.000,2025-03-25 00:00:00.000,1Q,MORNING,A,ALL,4950,4958
176474,2025-03-18,1970-01-01 00:00:13.000,1010,1,0,0,0,0,0.00,,638246,[저장] 족발야시장&무청감자탕 광화문점,플레이스 저장,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,20,2025-03-17 12:14:39.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,152
441336,2025-08-10,1970-01-01 00:00:10.000,563,1,1,18,14,14,100.00,55.5560,1212941,[정답입력]삼호로 칠리새우,네이버 플레이스 지도 거리 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-08-07 10:12:59.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,38
81929,2024-08-03,1970-01-01 00:00:09.000,562,2,2,60,42,42,100.00,33.3330,458293,[플레이스 저장] 극동돼지국밥,플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스 내 장소를 저장하고 스크린샷 캡처하기
4. 업체 플레이스의 스크린샷을 제출하기 (최초 1회만 참여 가능)

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-08-03 00:10:09.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,717
176204,2025-03-17,1970-01-01 00:00:13.000,54,1,0,0,0,0,0.00,,637757,[플레이스 저장] 더유로피언 행궁점 (14022),플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 해당 플레이스에서 블로그 리뷰를 클릭해 블로그 게시글로 이동
4. 블로그 게시글에서 플레이스 지도 클릭해 플레이스로 이동
5. 플레이스에서 해당 공개 리스트에 저장
6. 저장한 공개 리스트로 이동 후 공유를 눌러 URL 복사
7. 정답 제출

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.
· 브라우저 기본 앱을 크롬으로 설정 하시고 참여 하셔야, 정상 참여 가능합니다.",WEB,NONE,30,2025-03-16 09:40:50.000,9999-12-31 23:59:59.000,1Q,MORNING,A,ALL,100000,78
